Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process,matter
35795,antiperthite,Noun,A perthite having sodic feldspar as the dominant phase., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
37497,antlerite,Noun,A greenish hydrous copper sulfate mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
37549,antozonite,Noun,"A radioactive variety of fluorite, containing traces of elemental fluorine gas.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
37778,anyuiite,Noun,"A tetragonal-ditetragonal dipyramidal mineral containing antimony, gold, and lead.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
37914,apachite,Noun,"A monoclinic blue mineral containing copper, hydrogen, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
38060,apatite,Noun,"A calcium fluoride phosphate of variable composition, sometimes used in the manufacture of fertilizer", mineralogy,"1967, Duncan McConnell et al., ""Infrared Absorption of Carbonate Apatite,"" Science, New Series, vol. 155, no. 3762, p. 608, We had prepared, by precipitation methods, finely divided crystalline apatites that were similar in crystal size and x-ray diffraction profile to bone apatite.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
38228,apexite,Noun,"A colourless triclinic mineral containing hydrogen, magnesium, sodium, oxygen and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
38414,aphrite,Noun,A foliated or chalk-like variety of calcite., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
38422,aphrodite,Noun,"A soft and earthy mineral of a white or yellowish color, and with a waxy lustre, found at Langbanshytta in Sweden", mineralogy,"It is a hydrated silicate of magnesia, and resembles meerschaum.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
38438,aphthitalite,Noun,A saline evaporite consisting of mixed potassium and sodium sulphates; also found in the fumaroles of volcanos., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
38620,apjohnite,Noun,"A monoclinic-prismatic mineral containing aluminum, hydrogen, manganese, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
38667,aplowite,Noun,"A monoclinic-prismatic pink mineral containing cobalt, hydrogen, manganese, nickel, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
39112,apophyllite,Noun,Any of several forms of a pale pink or green mineral being a mixed fluoride and silicate of potassium and calcium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
40969,apuanite,Noun,"A tetragonal-ditetragonal dipyramidal black mineral containing antimony, iron, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
41103,aqualite,Noun,"A pink trigonal mineral containing calcium, chlorine, hydrogen, potassium, sodium, oxygen, silicon, strontium and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
41161,aquaprase,Noun,"A bluish-green variety of chalcedony, coloured by chromium and nickel.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
41547,aragonite,Noun,A saline evaporite consisting of anhydrous calcium carbonate with the chemical formula CaCO3; it is dimorphous with calcite., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
41563,arakiite,Noun,"A monoclinic-domatic mineral containing aluminum, arsenic, hydrogen, iron, magnesium, manganese, oxygen, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
41570,aramayoite,Noun,"A triclinic-pinacoidal mineral containing antimony, bismuth, silver, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
41643,aravaipaite,Noun,"A monoclinic-prismatic colorless mineral containing aluminum, fluorine, hydrogen, lead, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
41942,arcanite,Noun,Potassium sulfate., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
42419,archerite,Noun,A phosphate mineral found in guano caves., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
42887,arctite,Noun,A colourless mineral made of a trigonal crystal system and found in northern Russia., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
42924,arcubisite,Noun,A sulfosalt mineral occurring with cryolite in Greenland., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
42940,ardaite,Noun,"A monoclinic green gray mineral containing antimony, chlorine, lead, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
42944,ardealite,Noun,"A monoclinic-domatic mineral containing calcium, hydrogen, oxygen, phosphorus, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43213,arfvedsonite,Noun,A rare sodium amphibole mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43270,argentine,Noun,"A siliceous variety of calcite, or lime carbonate, having a silvery-white, pearly lustre, and a waving or curved lamellar structure.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43279,argentite,Noun,"Silver sulfide, (Ag2S), a primary ore of silver, in cubic or hexoctahedral crystals.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43281,argentobaumhauerite,Noun,"A brown trigonal mineral containing silver, astatine, lead, and sulphur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43283,argentojarosite,Noun,"A trigonal-ditrigonal pyramidal mineral containing hydrogen, iron, oxygen, silver, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43289,argentopentlandite,Noun,"An isometric-hexoctahedral bronze brown mineral containing iron, nickel, silver, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43293,argentopyrite,Noun,"An orthorhombic-dipyramidal mineral containing iron, silver, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43294,argentotennantite,Noun,"An isometric-hextetrahedral mineral containing antimony, arsenic, copper, iron, silver, sulfur, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43540,argutite,Noun,A germanium dioxide mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43564,argyrodite,Noun,"An uncommon silver germanium sulfide mineral, black with a purplish tinge and metallic lustre.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43580,arhbarite,Noun,"A triclinic-pedial dark blue mineral containing arsenic, cobalt, copper, hydrogen, magnesium, nickel, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43690,aristarainite,Noun,"A monoclinic-prismatic colorless mineral containing boron, hydrogen, magnesium, oxygen, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43824,arizonite,Noun,"A titanate of iron, Fe2Ti3O9", mineralogy,"1909, Chase Palmer, ""Arizonite, Ferric Metatitanate"", The American Journal of Science, 4th Series, Vol. XXVIII, No. 166, p. 355: The close ratio of ferric oxide to titanic oxide, viz., 1:303, indicates that the mineral is really ferric metatitanate, Fe2O3.3TiO2 or Fe2Ti3O9. Moreover, the crystallographic determinations strengthen the view that this titanate of iron cannot be assigned to any known species, but is entirely new. I propose to name it Arizonite... There appears to be no authentic prior record of the occurrence in nature of a simple ferric metatitanate... Upon readjustment of the analytical data as cited by Rammelsberg, it appears that his mineral consists essentially of 60 per cent ferrous titanate (FeO.TiO2), ilmenite, and 40 per cent ferric titanate (Fe2O3.3TiO2), arizonite.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43858,arksutite,Noun,chiolite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43957,armalcolite,Noun,An orthorhombic mineral first discovered on the Moon., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
43969,armangite,Noun,"A trigonal-rhombohedral black mineral containing arsenic, carbon, hydrogen, manganese, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
44047,armenite,Noun,"An orthorhombic-pyramidal mineral containing aluminum, barium, calcium, hydrogen, oxygen, and silicon", mineralogy,"1939 June 17, Henrich Neumann, Armenite, a new mineral, in Norsk Geologisk Tidsskrift, volume 19, page 312:Pure armenite is colorless and has well developed prismatic pseudohexagonal crystals with poorly developed terminal faces. 2003, Hetherington, Callum J., et al., Formation of armenite in the Berisal Complex, Simplon Region, Switzerland., in Swiss Bulletin of Mineralogy and Petrology, volume 83, number 3, page 243:All reported armenites are of nearly end-member composition. 2012, Robin K. Harris, NMR Crystallography[1]:Although armenite contains 10 inequivalent Si-positions, only the topochemically distinct Si sites are resolved in the NMR spectrum.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
44322,armstrongite,Noun,"A monoclinic-sphenoidal mineral containing calcium, hydrogen, oxygen, silicon, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
44870,arrojadite,Noun,"A monoclinic-domatic mineral containing aluminum, calcium, fluorine, hydrogen, iron, manganese, oxygen, phosphorus, potassium, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45084,arsenbrackebuschite,Noun,"A monoclinic-prismatic honey yellow mineral containing arsenic, hydrogen, iron, lead, oxygen, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45085,arsendescloizite,Noun,"An orthorhombic-disphenoidal mineral containing arsenic, hydrogen, lead, oxygen, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45108,arsenical iron,Noun,The mineral arsenopyrite., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45127,arseniopleite,Noun,"A monoclinic-prismatic mineral containing arsenic, calcium, iron, lead, magnesium, manganese, oxygen, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45128,arseniosiderite,Noun,"A monoclinic-prismatic mineral containing arsenic, calcium, hydrogen, iron, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45152,arsenoclasite,Noun,"A mineral containing arsenic, hydrogen, manganese, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45153,arsenocrandallite,Noun,"A trigonal-ditrigonal pyramidal mineral containing aluminum, arsenic, calcium, hydrogen, oxygen, phosphorus, and strontium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45154,arsenogorceixite,Noun,"A trigonal-hexagonal scalenohedral mineral containing aluminum, arsenic, barium, fluorine, hydrogen, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45155,arsenogoyazite,Noun,"A trigonal-hexagonal scalenohedral mineral containing aluminum, arsenic, barium, calcium, fluorine, hydrogen, oxygen, phosphorus, and strontium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45156,arsenohauchecornite,Noun,"A tetragonal-ditetragonal dipyramidal bronze mineral containing arsenic, bismuth, nickel, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45160,arsenolite,Noun,A mineral form of arsenic trioxide., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45164,arsenopalladinite,Noun,"A triclinic-pedial silver white mineral containing antimony, arsenic, and palladium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45165,arsenopyrite,Noun,"A silvery-grey ore of arsenic, a mixed arsenide and sulfide of iron, FeAsS.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45169,arsenosulvanite,Noun,"An isometric-hextetrahedral bronze mineral that is a mixed sulfide of arsenic, copper and vanadium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45178,arsenpolybasite,Noun,"A monoclinic-prismatic black mineral containing antimony, arsenic, copper, silver, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45179,arsentsumebite,Noun,"A monoclinic-prismatic mineral containing arsenic, copper, hydrogen, lead, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45180,arsenuranospathite,Noun,"A tetragonal-dipyramidal mineral containing aluminum, arsenic, hydrogen, oxygen, and uranium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45181,arsenuranylite,Noun,"An orthorhombic-dipyramidal mineral containing arsenic, calcium, hydrogen, oxygen, and uranium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45736,arthurite,Noun,An apple-green monoclinic mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
45988,artinite,Noun,A hydrated magnesium carbonate mineral that forms white silky monoclinic prismatic crystals., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46099,artroeite,Noun,A lead-aluminium-fluorine mineral found in Arizona., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46119,artsmithite,Noun,"A monoclinic-prismatic mineral containing aluminum, hydrogen, mercury, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46156,arupite,Noun,"A monoclinic-prismatic mineral containing hydrogen, iron, magnesium, manganese, nickel, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46381,arzakite,Noun,"A monoclinic mineral containing bromine, chlorine, mercury, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46487,asbecasite,Noun,"A trigonal-ditrigonal pyramidal mineral containing aluminum, arsenic, beryllium, calcium, oxygen, silicon, tin, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46493,asbestos,Noun,"Any of several fibrous mineral forms of magnesium silicate, used for fireproofing, electrical insulation, building materials, brake linings, chemical filters, suits, fireman's gloves, etc", mineralogy,All types of asbestos are potentially carcinogenic when inhaled. Asbestos insulation was once ubiquitous.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46494,asbestos,Noun,"Any of asbestos-like forms of several minerals, asbestiforms", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46502,asbolane,Noun,"A hexagonal mineral containing calcium, cobalt, hydrogen, manganese, nickel, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46638,aschamalmite,Noun,"A monoclinic-prismatic creamy white mineral containing bismuth, lead, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
46916,ashburtonite,Noun,"A tetragonal-dipyramidal blue mineral containing carbon, chlorine, copper, hydrogen, lead, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
47001,ashoverite,Noun,"A tetragonal-ditetragonal dipyramidal mineral containing hydrogen, oxygen, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
47088,asisite,Noun,A yellow tetragonal mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
47264,asparagolite,Noun,apatite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
47498,asphaltite,Noun,Any of various bitumens containing asphaltenes., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
47590,aspidolite,Noun,"A monoclinic-prismatic mineral containing aluminum, fluorine, hydrogen, iron, magnesium, oxygen, potassium, silicon, sodium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
47990,asselbornite,Noun,"An isometric-hexoctahedral mineral containing arsenic, barium, bismuth, hydrogen, lead, oxygen, phosphorus, and uranium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
48935,asterism,Noun,A star-shaped figure exhibited by some crystals by reflected light (as in a star sapphire) or by transmitted light (as in some mica)., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
49155,astrakanite,Noun,A saline evaporite consisting of a mixed sodium and magnesium sulphate., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
49525,astrophyllite,Noun,"A rare, brown to golden-yellow hydrous potassium iron titanium silicate mineral, visually identical to kupletskite.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
49810,atacamite,Noun,"A green copper(II) chloride hydroxide mineral, polymorphous with botallackite.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
49886,ataxite,Noun,A type of iron meteorite that has a high nickel content, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
49989,athabascaite,Noun,An orthorhombic mineral containing copper and selenium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
50051,atheneite,Noun,"A rare metallic compound usually associated with palladiumgold deposits, chemically similar to graphite.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
50294,atlasovite,Noun,"A tetragonal-ditetragonal dipyramidal dark brown mineral containing bismuth, chlorine, copper, iron, oxygen, potassium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
50371,atokite,Noun,"An isometric-hexoctahedral white mineral containing palladium, platinum, and tin.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
50989,attakolite,Noun,"A monoclinic-prismatic mineral containing aluminum, calcium, hydrogen, iron, manganese, oxygen, phosphorus, silicon, and strontium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
51005,attapulgite,Noun,A clay mineral that is a constituent of fuller's earth and bentonite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
51687,aubertite,Noun,A blue mineral with the chemical formula CuAl(SO4)2Cl14(H2O)., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52009,augelite,Noun,A mineral with monoclinic crystals of the chemical formula Al2(PO4)(OH)3., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52040,augite,Noun,"A variety of pyroxene, usually of a black or dark green color, occurring in igneous rocks, such as basalt.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52400,aurichalcite,Noun,A basic carbonate mineral of copper and zinc., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52448,auricupride,Noun,"A natural alloy of copper and gold, found as a cubic reddish-yellow mineral.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52496,aurivilliusite,Noun,"A monoclinic-prismatic dark gray black mineral containing bromine, chlorine, iodine, mercury, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52534,aurorite,Noun,"A triclinic-pinacoidal mineral containing calcium, hydrogen, manganese, oxygen, and silver.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52535,aurostibite,Noun,A rare isometric gold antimonide mineral of the pyrite group., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
52642,australite,Noun,A kind of tektite found in Australia., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
55057,autunite,Noun,"A yellow mineral with tetragonal crystals, Ca(UO2)2(PO4)210-12H2O.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
55400,aventurine,Noun,"A variety of translucent quartz, spangled throughout with scales of yellow mica"," mineralogy, by extension","1860, C[harles] W[illiam] King, Aventurine, in Antique Gems: Their Origin, Uses, and Value as Interpreters of Ancient History; and as Illustrative of Ancient Art: With Hints to Gem Collectors, London: John Murray,[], section I (Materials), page 63:The Sandaresus, an Arabian stone, classed by Pliny [the Elder] among the Carbunculi, seems to have been our Aventurine, for he describes it as full of golden stars shining through a transparent substance, not from the surface, but from within the body of the stone. The true Aventurine, or Goldie-stone, is a brownish semi-transparent quartz, full of specks of yellow mica. 1872 July, George S. Burleigh, Precious Stones. IX. Aventurine and Lapis-lazuli., in Oliver Optic [pseudonym; William Taylor Adams], editor, Oliver Optics Magazine. Our Boys and Girls, volume XII, number 228, Boston, Mass.: Lee and Shepard, publishers; New York, N.Y.: Lee, Shepard and Dillingham, OCLC 1013420746, page 477, column 2:Aventurine is a variety of grainy quartz,not quarts of rye whiskey, which there is too much of a venture in,but quartz of silica, gold-spangled throughout with flakes of yellow mica. [...] There are two kinds of natural aventurine; the one with its spangles of yellow mica is well known as Muscovite talc. It was found on the shores of the White Sea in old times, and is now met with often in the mines of Silesia, in Bohemia, in France, and in Siberia. The other variety, more highly esteemed, is found in Spain and in Scotland. [...] Dealers have given the name of aventurine to a species of feldspar having the same external characteristics, and sold for the genuine, though a much softer stone. Such dealers are not honest. 1874, Alfred Tennyson, Gareth and Lynette, in Idylls of the King (The Works of Alfred Tennyson; V), cabinet edition, London: Henry S. King Co.,[], OCLC 1066791046, page 73:[F]rom out the silken curtain-folds / Bare-footed and bare-headed three fair girls / In gilt and rosy raiment came: their feet / In dewy grasses glisten'd; and the hair / All over glanced with dewdrop or with gem / Like sparkles in the stone Avanturine. 1882, Christopher Dresser, The Lacquer Manufactures, in Japan: Its Architecture, Art, and Art Manufactures, London: Longmans, Green, and Co., OCLC 457983777, pages 346347:During this period of two centuries little colour was employed in the lacquer-work, but much gold was used; and those particular kinds of work in which ""clouded"" gold effects, avanturines, and tesselated gold are introduced, as well as low-relief modelling of a most perfect kind, were invented and brought to a high state of perfection. 1957, Dorothy M[cKenney] Schlegel, Semiprecious Gems, in Gem Stones of the United States (Contributions to Economic Geology; Geological Survey Bulletin; 1042-G), Washington, D.C.: Geological Survey, United States Department of the Interior; United States Government Printing Office, OCLC 885119721, page 222:Quartz with spangled inclusions is known as aventurine. The included minerals are scales of shiny mica or hematite. The most familiar aventurine is of a reddish-yellow color and has a coppery sheen. Only small quantities of aventurine have been found in the United States. 1998, Joris-Karl Huysmans, chapter 9, in Margaret Mauldon, transl.; Nicholas White, editor, Against Nature (A rebours) (Oxford Worlds Classics), Oxford, Oxfordshire; New York, N.Y.: Oxford University Press, ISBN, page 84:He stood up and gloomily opened a little silver-gilt box, its lid studded with aventurines. It was full of violet sweetmeats; he took one, feeling it with his fingers as he reflected upon the strange properties of this bonbon whose sugar-coating looked like hoar-frost; [...] 2003, The Mineral Kingdom. Dictionary of Gems, Jewels, Precious Metals and Minerals, with Their Significance and Use in the Superstition and Folklore of All Countries, in Cora Linn Daniels and C[harles] M[acClellan] Stevans, editors, Encyclopdia of Superstitions, Folklore, and the Occult Sciences of the World:[], volume II, Honolulu, Hi.: University Press of the Pacific, ISBN, page 724, column 1:Aventurin is also the name of a variety of quartz spangled with mica or other shiny mineral. A variety of spangled feldspar, found especially in Russia, and when polished used as a gem and highly prized, is also called Aventurin or popularly ""sunstone"". 2015, Susan Vaught, Three Weeks Later, in Footer Davis Might be Probably is Crazy (A Paula Wiseman Book), New York, N.Y.: Simon Schuster Books for Young Readers, ISBN, pages 226227:When I pulled off the lid, I found a leather bracelet inside. Its center held a pretty brass flower, painted white with soft pink tips on the petals, just like clover. On either side of the brass clover flower, one of the bracelet's leather strands had been strung with shimmering green rocks. ""Those are aventurines,"" Peavine said when I touched one smooth stone. ""They're for courage and luck. You got a lot of the first, but I figured you could use some of the second.""",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
55460,averievite,Noun,"A trigonal-pyramidal black mineral containing chlorine, copper, oxygen, and vanadium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
55609,avicennite,Noun,An isometric-diploidal grayish black mineral containing oxygen and thallium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
55759,avogadrite,Noun,"An orthorhombic-dipyramidal mineral containing boron, cesium, fluorine, and potassium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
56054,awaruite,Noun,An isometric-hexoctahedral mineral containing iron and nickel., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
56331,axelite,Noun,"A tetragonal mineral containing astatine, chlorine, copper, fluorine, sodium and oxygen", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
56422,axinite,Noun,"A borosilicate of aluminum, iron, and lime, commonly found in glassy, brown crystals with acute edges.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
57193,azoproite,Noun,"An orthorhombic-dipyramidal black mineral containing boron, iron, magnesium, oxygen, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
57290,azurite,Noun,"A blue vitreous mineral; a basic copper carbonate, with the chemical formula Cu2+3(CO3)2(OH)2.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
55,taaffeite,Noun,A rare mauve gemstone with a hexagonal crystal structure., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
543,tabular spar,Noun,wollastonite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
607,tacharanite,Noun,"A monoclinic white mineral containing aluminum, calcium, hydrogen, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
686,tachyhydrite,Noun,"A saline evaporite, consisting of a mixed calcium and magnesium chloride, with the chemical formula CaMg2Cl612H2O.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1078,taenite,Noun,"A mineral, found in certain meteorites, that is a magnetic alloy of iron and nickel", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1370,taikanite,Noun,"A monoclinic-sphenoidal greenish black mineral containing barium, manganese, oxygen, silicon, and strontium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1727,taimyrite,Noun,"An orthorhombic bronze gray mineral containing copper, palladium, platinum, and tin.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1730,tainiolite,Noun,"A monoclinic-prismatic mineral containing fluorine, lithium, magnesium, oxygen, potassium, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
1803,takanelite,Noun,"A hexagonal mineral containing calcium, hydrogen, manganese, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2404,takedaite,Noun,"A trigonal-hexagonal scalenohedral mineral containing boron, calcium, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2594,takeuchiite,Noun,"An orthorhombic-dipyramidal black mineral containing boron, magnesium, manganese, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2715,takovite,Noun,"A trigonal-hexagonal scalenohedral mineral containing aluminum, carbon, hydrogen, nickel, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
2778,talcite,Noun,A massive variety of talc., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3347,talmessite,Noun,"A triclinic-pinacoidal mineral containing arsenic, calcium, hydrogen, magnesium, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3350,talnakhite,Noun,"An isometric-hextetrahedral mineral containing copper, iron, nickel, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
