Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body
63425,cosmokinematics,Noun,"The study of the motion or the universe 2015, Orlando Luongo, Giovanni Battista Pisani, Antonio Troisi, Cosmological degeneracy versus cosmography: a cosmographic dark energy model, in arXiv[1]:In this work we use cosmography to alleviate the degeneracy among cosmological models, proposing a way to parameterize matter and dark energy in terms of cosmokinematics quantities.",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
63460,cosmology,Noun,"The study of the physical universe, its structure, dynamics, origin and evolution, and fate",True,"2012 January 1, Robert L. Dorit, Rereading Darwin, in American Scientist[1], volume 100, number 1, page 23:We live our lives in three dimensions for our threescore and ten allotted years. Yet every branch of contemporary science, from statistics to cosmology, alludes to processes that operate on scales outside of human experience: the millisecond and the nanometer, the eon and the light-year.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
69142,craniology,Noun,The study of the physical characteristics of the human skull.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
69155,craniometrics,Noun,The science of craniometry,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
70875,creolistics,Noun,The branch of linguistics concerned with the study of creole languages and literatures.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
71642,criminology,Noun,"The study of crime and criminals, especially their behaviour.",True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
72026,criteriology,Noun,The study of the validity of reasoning and the criteria necessary to achieve knowledge,True,"1991, Ernest Sosa, Knowledge in Perspective: Selected Essays in Epistemology, ISBN, page 129:But it seems otherwise with reasoning as viewed by criteriology. 1996, Luciano Floridi, Scepticism Ant the Foundation of Epistemology, ISBN:According to Mercier, criteriology should demonstrate the fallacy of two forms of scepticism: one that casts doubts on each of the acts of the human reason and one that casts doubts on the very possibility of arriving at a knowledge of the truth. 2015, Paul Rigby, The Theology of Augustine's Confessions, ISBN, page 17:In the other kind of knowledge, reflection develops a criteriology of the divine to judge whether or not consciousness is testifying to the true God or some phantasm of the divine.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
75023,crustaceology,Noun,The branch of zoology dealing with crustaceans.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
75286,cryobiology,Noun,the study of the effects of low temperature on living organisms,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
75364,cryoenzymology,Noun,The study of enzymology at subzero temperatures.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
75473,cryology,Noun,The study of snow and ice.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
75474,cryology,Noun,The science of refrigeration.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
75761,cryptanalysis,Noun,The science of analyzing and breaking of codes and ciphers.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
76266,crystallochemistry,Noun,The study of the chemical structure of crystals.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
76288,crystallography,Noun,The study of crystals.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
81020,cyberlinguistics,Noun,The study of language use on computer systems such as the Internet.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
82353,cyclotomics,Noun,The branch of mathematics concerned with the complex roots of unity; cyclotomy.,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
82539,cymatics,Noun,The study of visible effects of sound and vibration,True,"1966, Photographic Applications in Science and Technology III, page 83 A 25-minute color film and 50 black-and-white single frames were drawn from Dr. Hans Jennys experiments with cymaticsthe structure and dynamics of waves and vibrations.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
82708,cynology,Noun,The study of dogs,True,"1892, The Journal of Comparative Medicine and Veterinary Archives, Professor Mills has done excellent work in his course on ""Cynology, the Dog and his Diseases,"" a subject hitherto only taught incidentally in any college ... 1951, The American Mercury, Students of cynology can trace in the dictionary the dog's remarkable rise in the public esteem in this century. 1985, The Complete Dog Book, published by the American Kennel Club, The annals of cynology make no further mention of the breed until 1901 when a combined Rottweiler and Leonberger Club was formed. 1990, Austin Farrer, in his introduction to G. W. Leibniz Theodicy; quoted in Charles Taliaferros 2005 Evidence and Faith, Now neither probatology nor cynology could hope to be universal the world is not all sheep nor all dog: it would have to be hylology; ...",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False
