Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,10,11,12,13,14,15,16,17
340,xenoarchaeology,Noun,"A fictional science, concerned with the physical remains of alien cultures", science fiction,These may be found on planets which have been inhabited or visited by extraterrestrials.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science ,,science,,,,,,,,,,True,,,,,,,,
1496,Erasmus,Noun,A study period as part of the Erasmus Programme,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study period,,study,period,,,,,,,,,True,,,,,,,,
1590,Esperantology,Noun,The academic study of Esperanto.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
1411,Palestinology,Noun,The academic study of the culture and genealogy of Palestinians,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
921,ultrametrics,Noun,The study and use of ultrametric systems, mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and use,,study,and,use,,,,,,,,True,,,,,,,,
1167,ultrasonics,Noun,the science and technology of ultrasound,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
25630,ur-science,Noun,"Early, original, or foundational science 2009, Shahid Rahman, John Symons, Dov M",,"Gabbay, Logic, Epistemology, and the Unity of Science - Volume 1 - Page 256: It would be natural to suppose that it is classical logic (or some near thing) that lays rightful claim on the status of this ur-science. 2015, Peter J. Boettke, Christopher J. Coyne, The Oxford Handbook of Austrian Economics - Page 19: The second key distinction is between praxeology and history, which Mises considers the two ur-sciences of human action (Mises [1949] 1996, 3032); praxeology studies the theoretical and necessary characteristics of action, while history studies its contingent characteristics and manifestations.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
25738,uranology,Noun,The scientific observation and study of the planet Uranus.," astronomy, geology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,observation and study,,observation,and,study,,,,,,,,True,,,,,,,,
26412,urodynamics,Noun,The (study of the) dynamics of the flow of urine through the urinary tract, physiology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
6107,jurisprudence,Noun,"The philosophy, science, and study of law", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"philosophy , science , and study",,philosophy,",",science,",",and,study,,,,,True,,,,,,,,
6552,juxtology,Noun,the study in literature of juxtaposition in text and semantics,,"1989 R.A. Shoaf, ""Medieval Studies After Derrida, After Heidigger,"" in Julian N. Wasserman, Sign, Sentence, Discourse: Language in Medieval Thought and Literature, Syracuse University Press, 1989. Juxtology emerges from the ancient epistemology of knowledge by contraries and pursues, by comparisons - be they of thinkers and their ideas or of the minutest items of a text, syllables and even individual letters - the aleatory juxtapositions of minds or of sounds that produce the phenomena of meanings. So doing, juxtology recognizes the ontology of error and its necessity: we humans come to the truth only by wandering. 1997 M. Keith Booker, Joyce, Bakhtin, and the Literary Tradition: Toward a Comparative Cultural Poetics, University of Michigan Press, 1997. Page 104. Similarly, Dante's intertextual method in constructing his poem can be compared to the modern concept of bricolage, but it is more appropriate to evince here Shoaf's concept of juxtology, a practice by which diverse materials and concepts are linked together in medieval texts. 2001 James L. Paxton, ""Inventing the Subject and the Personification of Will in Piers Plowman,"" in Kathleen M. Hewett-Smith, William Langland's Piers Plowman: A Book of Essays, Psychology Press, 2001. Page 225. The allegorical tropes paranomasia and syllepsis, or rather, their compositional practice juxtology, situates Langland's cognitive allegory in the context of the poet's social and political obsession - ...",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
1611,radiographics,Noun,The science and technology of radiography,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
1786,radiometabolism,Noun,The scientific study of metabolism using radioactive markers.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
4199,rangaku,Noun,The Japanese study of Western knowledge., historical,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
15902,reflexology,Noun,The study and interpretation of behavior in terms of simple and complex reflexes., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and interpretation,,study,and,interpretation,,,,,,,,True,,,,,,,,
19496,relaxometry,Noun,The study and measurement of relaxation in forms of nuclear magnetic resonance, physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and measurement,,study,and,measurement,,,,,,,,True,,,,,,,,
19971,religious studies,Noun,"The academic study of religious beliefs, behaviours and institutions.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
25877,resinography,Noun,The chemical and structural study of resins.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,chemical and study,,chemical,and,study,,,,,,,,True,,,,,,,,
32196,rhinolaryngology,Noun,"The scientific study of the nose and larynx, especially the anatomy, physiology and pathology",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
32204,rhinology,Noun,The scientific study of the nose,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
37072,robotics,Noun,"The science and technology of robots, their design, manufacture, and application 1941 May, Asimov, Isaac, Liar!, in Astounding Science-Fiction, volume 27, number 3, page 53:There's irony in three of the greatest experts in robotics in the world falling into the same elementary trap, isn't there?",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
37292,rock mechanics,Noun,The science that studies the mechanical behaviour of rock.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
37497,rocket science,Noun,The science or study of rockets and their design.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or study,,science,or,study,,,,,,,,True,,,,,,,,
37776,rodentology,Noun,The study or science of rodents.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or science,,study,or,science,,,,,,,,True,,,,,,,,
3063,garbology,Noun,The anthropological study of society through refuse.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
4207,gastrology,Noun,the scientific study of the stomach,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
4312,gastrosophy,Noun,the science or art of good eating,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science or art,,science,or,art,,,,,,,,True,,,,,,,,
5904,gemellology,Noun,the scientific study of twins and twinning.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
6006,gemology,Noun,The art and science of gems,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,art and science,,art,and,science,,,,,,,,True,,,,,,,,
6292,genealogy,Noun,"The study, and formal recording of such descents.", uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , and recording",,study,",",and,recording,,,,,,,True,,,,,,,,
6669,genetic engineering,Noun,The practice or science of genetic modification.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,practice or science,,practice,or,science,,,,,,,,True,,,,,,,,
7457,geoastrophysics,Noun,A multidisciplinary science incorporating geoscience and astrophysics.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
7472,geobiology,Noun,The interdisciplinary study that incorporates geology and biology," geology, biology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
7590,geodemography,Noun,"A science that links geography and demography, seeking to understand the processes by which settlements and cities evolve and neighbourhoods are formed.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
7653,geoecology,Noun,The interdisciplinary study of geography and ecology," geology, ecology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
7736,geographic information science,Noun,The scientific study of the nature and use of geographic information; the theoretical foundation of geographic information systems.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
7798,geoinformatics,Noun,"A science and technology which develops and uses information science to address problems of geography, geosciences and related branches of engineering",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
7873,geology,Noun,"The science that studies the structure of the earth (or other planets), together with its origin and development, especially by examination of its rocks.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
7885,geomagnetism,Noun,The science that studies the magnetism of the Earth.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
8238,geoscience,Noun,earth science,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,earth science,,earth,science,,,,,,,,,True,,,,,,,,
8696,gerodontology,Noun,The scientific study of dental care in the elderly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
10140,ghostlore,Noun,"The knowledge, or study of ghosts or spirits; the science of the supernatural; spiritism",,"1982, Louis Clark Jones, Three Eyes on the Past:Three other sections of the state are important in this connection: the Adirondack Mountains and parts of the Catskills, which while sparsely settled and only slightly represented in this collection, have much good ghostlore yet to be collected. 1995, Charles Edwin Price, Haunted Tennessee:When one person tells another of a frightening experience, he is passing on ghostlore. 2004, Ted Okuda, Jack Mulqueen, The Golden Age of Chicago Children's Television: From ruthless gangsters to restless mail order kings, from the Fort Dearborn Massacre to the St. Valentine's Day Massacre, the phantom remains of the passionate people and volatile events of Chicago history have made the Second City second to none in the annals of American ghostlore.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"knowledge , or study",,knowledge,",",or,study,,,,,,,True,,,,,,,,
10337,giantlore,Noun,"The knowledge, teaching, study, or lore dealing with giants",,"1974, Paul Screeton, Quicksilver heritage: the mystic leys: their legacy of ancient wisdom:Firstly we will take Massingham's views on giantlore and then compare these with Forbes's, who was a similarly enlightened antiquary. 2004, C. Justin Romano, Lady Dasani's Debt: The Shadow Gate Trilogy:He came to Frostwood in a strange wagon drawn by an old grey horse, seeking knowledge: Elf-lore, dragon-lore, giantlore. He was an elf.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"knowledge , teaching , study , or",,knowledge,",",teaching,",",study,",",or,,,,True,,,,,,,,
16251,gnoseology,Noun,The scientific or philosophical study of knowledge,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
16294,gnotobiotics,Noun,The science involved with maintaining a microbiologically controlled environment.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
17564,godlore,Noun,The study or knowledge of God or gods; theology; divinity; mythology; religion,,"1892, The Phrenological journal and science of health: Volumes 94-95 - Page 231: All these have apparently nothing to do with northern mythology, as was first supposed. The whole find has now reached the Danish National Museum, and we see that these pieces belong to the godlore of the Gallic peoples. 2004, Benoy Kumar Sarkar, Wu Ting Fang, Chinese Religion Though Hindu Eyes: During the latter half of the Chou Period and the succeeding epoch of Imperialism we can observe the progress of this pluralistic godlore...Freedom of conscience leading even to seemingly anarchic individualism is the characteristic of the Far East; it has given birth to an incalculably varied godlore and saintlore.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or knowledge,,study,or,knowledge,,,,,,,,True,,,,,,,,
21151,gradiometry,Noun,The study and measurement of variations in some physical attribute, physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and measurement,,study,and,measurement,,,,,,,,True,,,,,,,,
21634,grammatology,Noun,The scientific study of writing systems or scripts.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
21663,gramophony,Noun,The business or study of gramophones.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,business or study,,business,or,study,,,,,,,,True,,,,,,,,
30313,gynocriticism,Noun,The historical study of women writers as a distinct literary tradition.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
10337,lepidopterology,Noun,The scientific study of butterflies and moths (the Lepidoptera).," biology, zoology, entomology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
12770,library and information science,Noun,Library science., information science,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science ,,science,,,,,,,,,,True,,,,,,,,
12780,library science,Noun,"An interdisciplinary science incorporating the humanities, law and applied science to study topics related to libraries, the collection, organization, preservation and dissemination of information resources, and the political economy of information.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
12985,lichenology,Noun,"the scientific study of lichens 1995 November 3, Jerry Sullivan, Field Street, in Chicago Reader[1]:You start out pulling a few weeds, and the next thing you know you're studying for finals in lichenology",,"2001 December 21, Paula T. DePriest, ECOLOGY: Splendor of Humble Symbionts, in Science[2], volume 294, number 5551, DOI:10.1126/science.1068383, pages 2485-2486:Now lichenology has a photo-illustrated guide that should not be overlooked--the long-awaited Lichens of North America.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
13531,life drawing,Noun,"A sketched study of a model holding a pose, normally nude, or the process of creating such an image.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
14937,limacology,Noun,The scientific study of slugs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
15352,limnology,Noun,"The science concerning the biological, physical and geological properties of fresh water bodies, especially lakes and ponds", ecology,"1999, Michael T. Arts, Bruce C. Wainmann (editors), Foreword, Lipids in Freshwater Ecosystems, page v, Although limnology is a young discipline, it has, over the past century, experienced marked growth. Its early descriptive period was a long one, given the enormous diversity of biota and environments in freshwater ecosystems. 2000, Robert G. Wetzel, Gene E. Likens, Preface to the Third Edition, Limnological Analyses, page vii, The exercises in this book were set forth initially because of our frustrations in teaching such a complex, multifaceted discipline as limnology. 2011, Bo-Ping Han, Zhengwen Liu (editors), Preface, Tropical and Sub-Tropical Reservoir Limnology in China: Theory and Practice, page v, Reservoir limnology and water quality management are associated with functions such as flood control, hydropower generation, irrigation, and fishery.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
16260,linguistics,Noun,The scientific study of language.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
16284,linguo-stylistics,Noun,study of functional styles and expressive potential of a language, linguistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
16874,lipidology,Noun,The scientific study of lipids (fats), organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
18035,literaturology,Noun,The scholarly or scientific study of literature., uncommon,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
18242,lithogeochemistry,Noun,"The scientific study of the composition, structure, properties and reactions of stone and mineral from the earth."," geology, chemistry, mining",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
20393,locksmithing,Noun,The science and art of making and defeating locks.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and art,,science,and,art,,,,,,,,True,,,,,,,,
20903,logic,Noun,The mathematical study of relationships between rigorously defined concepts and of mathematical proof of statements.," uncountable, mathematics",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
21169,logopedics,Noun,"The study, and correction, of speech and language defects, disorders in communication and swallowing disorders.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"study , and correction ",,study,",",and,correction,,,,,,,True,,,,,,,,
24212,lovelore,Noun,"The knowledge, science, study, or history of love",,"1917, George Saintsbury, A History of the French Novel (to the Close of the 19th Century):It is not, in the common and cheap misuse of the term, the most ""romantic"" arrangement, but some not imperfect in lovelore have held that a woman's love is never so strong as when she is past girlhood and well approaching age, and that a man's is never stronger than when he is just not a boy. 2013, Neel Kamal Puri, Remember to Forget:Not in yours either,' he had said. 'Try the moon, in that case,' his friends told him helpfully, taking their cue from old romantic songs that featured the moon when it was still a part of lovelore.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"knowledge , science , study , or history",,knowledge,",",science,",",study,",",or,history,,,True,,,,,,,,
25148,lucubration,Noun,"Intense and prolonged study or meditation; especially, late at night",,"1776, The History of the Decline and Fall of the Roman Empire, by Edward Gibbon, chapter III The virtue of Marcus Aurelius Antoninus was of a severer and more laborious kind. It was the well-earned harvest of many a learned conference, of many a patient lecture, and many a midnight lucubration.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study or meditation ,,study,or,meditation,,,,,,,,True,,,,,,,,
25213,ludomusicology,Noun,The scientific study of video game music,,"2013, Nicholas Cook, Richard Pettengill, Taking It to the Bridge: Music as Performance, University of Michigan Press, page 304: [] the discipline of ludomusicology might emerge as a way to bring insights yielded from studying musical performance to bear on how ludic experiences are constructed and represented [] . 2016, Michael Austin, Music Video Games: Performance, Politics, and Play, Bloomsbury Publishing USA: Having spent seven years researching video game music, I admit I increasingly find myself wondering these days whether a different kind of ludomusicology is possible [] . 2017, Miguel Mera et al. (editors), The Routledge Companion to Screen Music and Sound, Taylor Francis, page 497: The swell of film musicological scholarship in the past twenty years (and the more recent surge in musicvideo studies and ludomusicology) has brought with it a corresponding profusion of music analysis, some informal, some extremely meticulous.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
27351,lyricology,Noun,"The interest, field, or study of lyrics",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"interest , field , or study",,interest,",",field,",",or,study,,,,,True,,,,,,,,
1824,abnormal psychology,Noun,"The academic study of persons whose psychological characteristics deviate from the norm, as with neuroses, psychoses, and disorders",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
3757,academia,Noun,Continuous study at higher education institutions; scholarship,,Not every university graduate wishes to pursue academia.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
7152,acoustooptics,Noun,The science that studies the diffraction of light by ultrasonic sound., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science,,science,,,,,,,,,,True,,,,,,,,
7414,acridology,Noun,The scientific study of grasshoppers and locusts (of the infraorder Acrididea),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
8593,actuatorics,Noun,The science and technology of actuators,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,science and technology,,science,and,technology,,,,,,,,True,,,,,,,,
9391,addictionology,Noun,The study and treatment of addiction.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study and treatment,,study,and,treatment,,,,,,,,True,,,,,,,,
12369,aeonology,Noun,The Gnostic study of aeons.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
12632,aeroelasticity,Noun,The scientific study of the effect of aerodynamic loads on structures.," physics, uncountable",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,study,,study,,,,,,,,,,True,,,,,,,,
