Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute
46258,turn heads,Verb,To garner a considerable amount of attention., idiomatic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46259,turn in,Verb,to submit something; to give He turned in his paperwork to the main office.," transitive, idiomatic",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46260,turn in,Verb,to relinquish; give up; to tell on someone to the authorities (especially to turn someone in) The thief finally turned himself in at the police station," transitive, idiomatic",He turned his brother-in-law in for seeing him assault a customer. My nosey next door neighbor turned me in for building my garage without a permit.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46261,turn in,Verb,"to go to sleep; retire to bed I'm tired, so I think I'll turn in early tonight."," intransitive, idiomatic",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46262,turn in,Verb,To convert a goal using a turning motion of the body, soccer,"2011 January 18, Daniel Taylor, Manchester City 4 Leicester City 2, in Guardian Online[1]:At that point Leicester were playing with drive and ambition but they were undone by two goals in three minutes. First, Vieira turned in a rebound after the defender Souleymane Bamba had blocked David Silva's shot on the line.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46263,turn in one's grave,Verb,"Used other than with a figurative or idiomatic meaning: see turn, in, one's, grave.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46264,turn in one's grave,Verb,"to be appalled, offended or disgusted by something, despite being deceased Beethoven is probably turning in his grave at the way that rock group mangled his Ninth Symphony", idiomatic,The new scientific discovery about the gravitation particle could make Isaac Newton turn in his grave.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46265,turn inside-out,Verb,"To make a player (especially a defender) turn the wrong way and hence get past him 2011 February 5, Chris Whyatt, Wolverhampton 2 - 1 Man Utd, in BBC[1]:United led after three minutes as Nani drilled home inside the near post after turning George Elokobi inside-out.", sports,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46266,turn inside-out,Verb,to place the outer surface inside and put the inside surface to the outside.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46267,turn into,Verb,To transform into; become," idiomatic, intransitive",The carriage turned into a pumpkin at midnight.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46268,turn into,Verb,To transform into; cause to become," idiomatic, transitive","1922, Margery Williams, The Velveteen Rabbit ""I am the nursery magic Fairy,"" she said. ""I take care of all the playthings that the children have loved. When they are old and worn out and the children don't need them any more, then I come and take them away with me and turn them into Real."" 2013 June 22, T time, in The Economist, volume 407, number 8841, page 68:Yet in Through a Latte, Darkly, a new study of how Starbucks has largely avoided paying tax in Britain, Edward Kleinbard [] shows that current tax rules make it easy for all sorts of firms to generate what he calls stateless income: []. In Starbuckss case, the firm has in effect turned the process of making an expensive cup of coffee into intellectual property.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46271,turn loose,Verb,To release or let go; to permit (someone or something) to roam freely or to act freely," transitive, idiomatic","Don't turn the dog loose in the yard before you check whether the gate is closed. He's so creative, and I'd love to turn him loose in my garden sometime and see what he dreams up. Phil - we're turning you loose on this hospital project. Please start right away.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46282,turn off,Verb,"To power down, to put out of operation, to deactivate (an appliance, light, mechanism, functionality etc.)", transitive,Turn off the machine and unplug it when you leave.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46283,turn off,Verb,To rotate a tap or valve so as to interrupt the outflow of liquid or gas, transitive,Remember to turn the tap off once you've finished so you don't waste water.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46284,turn off,Verb,"To repulse, disgust, or discourage", transitive,Cigarette smoking really turns me off.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46285,turn off,Verb,To leave a road; to exit, intransitive,Turn off at the next exit so we can have lunch.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46286,turn on,Verb,To set a flow of fluid or gas running by rotating a tap or valve, transitive,[from 19th c.] Turn on the tap,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46287,turn on,Verb,"To power up, to put into operation, to start, to activate (an appliance, light, mechanism, functionality etc.)", transitive,"Please turn the lights on so I can see what I'm reading. Please turn on automatic updates. 2011 December 14, Steven Morris, Devon woman jailed for 168 days for killing kitten in microwave, in Guardian:Robins, of Torquay, had denied a single charge of causing unnecessary suffering to an animal. She claimed the microwave was accidentally turned on by one of the cats after the kitten got inside. But Knutton said the kitten was too small to even get onto the work surface.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46288,turn on,Verb,"To start operating; to power up, to become on"," intransitive, of a device",[from 19th c.] My computer won't turn on.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46289,turn on,Verb,"To fill with enthusiasm; to intoxicate, give pleasure to ( + to an object of interest or excitement)", transitive,[from 20th c.] Attractive packaging can turn buyers on to a product. Attractive showroom models can turn buyers on,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46290,turn on,Verb,To sexually arouse, transitive,[from 20th c.],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46293,turn on,Verb,"To violently rebel against; to suddenly attack (this is the intransitive verb turn, with on functioning as a preposition not as an adverbial particle)", intransitive,"[from 19th c.] Suddenly all his friends turned on him. 2011 December 14, Angelique Chrisafis, Rachida Dati accuses French PM of sexism and elitism, in Guardian:She was Nicolas Sarkozy's pin-up for diversity, the first Muslim woman with north African parents to hold a major French government post. But Rachida Dati has now turned on her own party elite with such ferocity that some have suggested she should be expelled from the president's ruling party.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46294,turn on,Verb,"To depend upon; to pivot around, to have as a central subject (this is the intransitive verb turn, with on functioning as a preposition not as an adverbial particle)", intransitive,[from 17th c.] The argument turned on the question of whether or not jobs would be lost.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46295,turn on its head,Verb,To turn upside-down; to invert," transitive, idiomatic",The crisis turned the formulas that had seemed to work on their head.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46296,turn on its head,Verb,to completely change The global economic crisis has managed to turn stock exchanges worldwide on their head," transitive, idiomatic","2018 June 17, Barney Ronay, Mexicos Hirving Lozano stuns world champions Germany for brilliant win, in Katharine Viner, editor, The Guardian[1], London: Guardian News Media, ISSN 0261-3077, OCLC 229952407, archived from the original on 5 August 2019:Germany regeared for the second half: same shape, more control. Mexico had lost some of their vim. And before long the game had turned on its head, with Germany able to keep the ball now, Kroos hitting his range, and Mexico less adept at seizing possession, unable to spring forward with such gusto.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46297,turn on one's heel,Verb,"To suddenly turn away from someone or something in order to depart rapidly, especially as expressive of haughtiness, disapproval, or evasiveness", idiomatic,"1824, Sir Walter Scott, chapter 9, in St. Ronan's Well:There he stood, answering shortly and gruffly to all questions proposed to him, . . . and as soon as the ancient priestess had handed him his glass of the salutiferous water, turned on his heel with a brief good-morning. 1899, Arthur Conan Doyle, chapter 14, in A Duet:""Well, Maude, he was on the platform this morning, and when he saw me, he turned on his heel and hurried out of the station."" 1906, Annie Fellows Johnston, chapter 14, in The Little Colonel: Maid of Honor:But Bernice, standing stiff and angry in the starlight, turned on her heel without a response. 1949 May 9, ""Unseasonal Weather,"" Time: In one store she eyed a cotton dress, turned on her heel when she saw the $40 price tag. 2004 March 1, Elisabeth Bumiller, ""On Gay Marriage, Bush May Have Said All Hes Going To,"" New York Times (retrieved 18 July 2011): When Mr. Bush finished his five-minute statement . . . he abruptly turned on his heel and strode from the room, ignoring all questions.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46299,turn one's back,Verb,To cease paying attention to something," intransitive, idiomatic","As soon as I turned my back, he started writing on the wall.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46300,turn one's back,Verb,"To forsake, to abandon; to ignore"," intransitive, idiomatic, with ""on""","He got off to a strong start, only to turn his back on the project two months later.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46301,turn one's back,Verb,"To turn away, as when fleeing or in contempt.", intransitive,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46302,turn one's coat,Verb,To turn against a previous affiliation or allegiance, idiomatic,"1819, Sir Walter Scott, A Legend Of Montrose:To meet the exigence of the moment, a considerable army was raised under General Baillie, a Presbyterian officer of skill and fidelity, with whom was joined in command the celebrated Sir John Urrie, a soldier of fortune like Dalgetty, who had already changed sides twice during the Civil War, and was destined to turn his coat a third time before it was ended. 2012, Nigel Tranter, The Wallace, ISBN:Bruce would scarcely have found this sufficient cause to turn his coat. 2014, Scott Stanley, Betrayal of the Cloak, ISBN, page 44:He also knew that here, in Connecticut, the chance of finding rebels who would turn their coats was far greater than it was in Boston which, for over two years now, had been the epicenter of the unrest that threatened peace with Britain.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46303,turn one's coat,Verb,"Used other than with a figurative or idiomatic meaning: see turn, coat.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46304,turn one's hand to,Verb,To adapt or apply oneself to; to engage in,,"Having failed as a musician, I turned my hand to pottery instead.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46306,turn one on,Verb,"To excite (often sexually), to increase interest", idiomatic,John's a maid fetishist. Maid outfits really turn him on.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46307,turn or burn,Verb,To accept the teachings of Christianity or be doomed to hell., Christianity,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46308,turn out,Verb,To result; end up," intransitive, idiomatic","2019 April 28, Alex McLevy, Game Of Thrones suffers the fog of war in the battle against the dead (newbies), in The A.V. Club[1]:The thing well all remember is Arya Stark, Supreme Badass Of The Seven Kingdoms. Not Jon Snow, not Daenerys, but the pint-size warrior who spends the first part of the fight just annihilating White Walkers one after the other, then turns out to be the one who deals the killing blow the the Night King. 1898, Winston Churchill, chapter 1, in The Celebrity:He used to drop into my chambers once in a while to smoke, and was first-rate company. When I gave a dinner there was generally a cover laid for him. I liked the man for his own sake, and even had he promised to turn out a celebrity it would have had no weight with me. I had hoped our first meeting would turn out better.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46309,turn out,Verb,To succeed; work out; turn out well," intransitive, by ellipsis",I'm afraid the cake didn't turn out.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46310,turn out,Verb,To attend; show up," intransitive, idiomatic",Hundreds of people turned out to see the parade.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46311,turn out,Verb,To extinguish a light or other device Turn out the lights before you leave," transitive, idiomatic","1854, Dickens, chapter 11, in Hard Times:The day grew strong, and showed itself outside, even against the flaming lights within. The lights were turned out, and the work went on.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46312,turn out,Verb,"To become apparent or known, especially (as) it turns out 1963, Margery Allingham, chapter 19, in The China Governess[2]:As soon as Julia returned with a constable, Timothy, who was on the point of exhaustion, prepared to give over to him gratefully"," intransitive, idiomatic","The newcomer turned out to be a powerful youngster, fully trained and eager to help, and he stripped off his tunic at once. 2012 September 15, Amy Lawrence, Arsenal's Gervinho enjoys the joy of six against lowly Southampton, in the Guardian:The Ivorian is a player with such a liking for improvisation it does not usually look like he has any more idea than anyone else what he is going to do next, so it was an interesting choice. As it turned out, it was a masterstroke. The striker was full of running, played with a more direct shoot-on-sight approach than normal and finished with two goals and an assist. It turns out that he just made a lucky guess.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46313,turn out,Verb,To produce; make," transitive, idiomatic",The bakery turns out three hundred pies each day.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46314,turn out,Verb,To leave a road, intransitive,Turn out at the third driveway.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46315,turn out,Verb,"To remove from a mould, bowl etc", transitive,Turn out the dough onto a board and shape it.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46316,turn out,Verb,To refuse service or shelter; to eject or evict," transitive, idiomatic",The hotel staff hastened to turn out the noisy drunk.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46318,turn over,Verb,"Used other than with a figurative or idiomatic meaning: see turn, over.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46319,turn over,Verb,To flip over; to rotate uppermost to bottom,,Turn over the box and look at the bottom.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46320,turn over,Verb,To relinquish; give back," transitive, idiomatic",They turned over the evidence to the authorities.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46321,turn over,Verb,To transfer," transitive, idiomatic","1843, Thomas Carlyle, Past and Present, book 3, ch. IX, Working Aristocracy But what is to be done with our manufacturing population [] This one thing, of doing for them by underselling all people, and filling our own bursten pockets and appetites by the road; and turning over all care for any population, or human or divine consideration except cash only, to the winds, with a Laissez-faire and the rest of it: this is evidently not the thing.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46322,turn over,Verb,"To produce, complete, or cycle through"," transitive, idiomatic",They can turn over about three hundred units per hour.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46323,turn over,Verb,To generate (a certain amount of money from sales)," transitive, business",The business turned over 1m last year.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46324,turn over,Verb,"To mull, ponder 1883, Howard Pyle, The Merry Adventures of Robin Hood Chapter V Thus they dwelled for nearly a year, and in that time Robin Hood often turned over in his mind many means of making an even score with the Sheriff", transitive,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46325,turn over,Verb,To spin the crankshaft of an internal combustion engine using the starter or hand crank in an attempt to make it run.," transitive, intransitive",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46326,turn over,Verb,To give up control (of the ball and thus the ability to score)," transitive, sports",The Giants didn't turn the ball over in their last four games.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46327,turn over,Verb,"To cause extensive disturbance or disruption to (a room, storage place, etc.), e.g", transitive,"while searching for an item, or ransacking a property. I've turned over the whole place, but I still can't find my glasses. Thieves turned over the apartment while the owners were away on holiday.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46328,turn over a new leaf,Verb,To engage in self-improvement; to begin a good habit or shed a bad habit, idiomatic,Every year he resolves to turn over a new leaf and start exercising.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46330,turn round,Verb,To revolve or rotate around a centre, intransitive,The body was turning round slowly as it fell.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46331,turn round,Verb,To turn so as to be facing in the opposite direction, intransitive,"It seemed that there was someone behind me; but when I turned round, no one was there.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46332,turn round,Verb,To change one's opinion or attitude (especially when becoming hostile etc.), intransitive,You can't turn round and blame me all of a sudden.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46334,turn round,Verb,To put into an opposing position; to reverse, transitive,He turned the glass round and examined the other side.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46335,turn round,Verb,"To make (a ship, airplane etc.) ready for departure", transitive,"The stopover is very short, and crews will have about 15 minutes to turn the plane round.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46337,turn rusty,Verb,To become obstinate or stubborn in opposition,,Synonym: ride rusty,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46340,turn someone's crank,Verb,To arouse a person's interest or passion; to excite someone, idiomatic,"2000 March 26, George Vecsey, ""Baseball: Mets and Cubs Are Grateful McGwire Said No to Tokyo,"" New York Times (retrieved 16 July 2011): McGwire had said that international competition did not ""turn my crank,"" but the players on the dais today seemed positively excited about the trip. 2003 May 25, ""The Times Bomb,"" Newsweek (retrieved 16 July 2011): But it was journalism that turned his crank. He loved knowing the secrets and the gossip; he loved trafficking in information. 2007 Sept. 4, Jack Welch and Suzy Welch, ""From Hero To Zero,"" Businessweek (retrieved 16 July 2011): [A]bsolutely nothing beats pursuing the path that truly fascinates your brain, engages your energy, and touches your soul. Whatever you do, do what turns your crank. 2011 May 19, John Ortved, ""Guys Confess Their Celebrity Crushes: Cannes Edition,"" www.glamour.com (retrieved 16 July 2011): Yet if you ask guys which Hollywood stars most turn their crank, you'd be surprised who their answers might be, and why.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46341,turn someone's head,Verb,To influence someone in a manner that significantly changes his or her behavior, idiomatic,"1901, Jack London, ""A Hyperborean Brew"": [I]t was plain that power had turned his head, and he would not be satisfied till all the power and all the wealth rested in his own hands. So he became swollen with pride, forgot it was I that had placed him there, and made preparations to destroy me. 1906, Mark Twain, chapter 1, in Chapters from My Autobiography:I should not want him to make a fortunelet that come later. It could turn his head, at his time of life, and in many ways be a damage to him.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46342,turn someone's head,Verb,To attract someone's romantic interest, idiomatic,"1900, Irving Bacheller, chapter 20, in Eben Holden: A Tale of the North Country:Young men at Hillsboroughmany of whom, I felt sure, had a smarter look than Ihad bid stubbornly for her favour. I wondered, often, it did not turn her headthis tribute of rustic admiration. 1904, Harold MacGrath, chapter 2, in The Man On The Box:I often marvel that the women did not turn his head.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46343,turn tail,Verb,"To turn away from someone or something, in preparation for running away; to reverse direction; to leave or flee", idiomatic,"1838, Charles Dickens, ""Some Particulars Concerning A Lion"" in Mudfog and Other Sketches: A box-lobby lion or a Regent-street animal . . . will never bite, and, if you offer to attack him manfully, will fairly turn tail and sneak off. 1886, Robert Louis Stevenson, chapter 21, in Kidnapped:[H]e stormed at me all through the lessons in a very violent manner of scolding . . . . I was often tempted to turn tail, but held my ground for all that. 1911, Jack London, chapter 15, in The Cruise of the Snark:At last, in despair, we turned tail, ran out to sea, and sailed clear round Bassakanna. 1945 April 3, Bruce Rae, ""Okinawa: The Marines Have Landed,"" New York Times, p. 1: Five of the enemy planes were shot down and the remainder turned tail. 2011 April 27, Vivienne Walt, ""Have Fuel, Will Fight,"" Time: The men blew up two oil pipelines in eastern Libya near the rebel-held Sarir fields, before turning tail and speeding back west.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46344,turn the air blue,Verb,To speak a stream of bad language; to curse and swear, idiomatic,"1893, Isabella Castelar, The Spanish Treasure: A Story of Love and the Love of Gold, page 228:... he then relieved his feelings by kicking the lot, collectively and separately, swearing continuously in a strain calculated to turn the air blue all around him.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46345,turn the boat,Verb,"To make a major change in behavior, strategy, topic under discussion, etc", idiomatic,"2014 June 11, Doug Gillon, ""Meg Ritchie's long-playing records tell a tale of power and prowess,"" The Herald Scotland (retrieved 22 Aug 2017): ""It will take a very special person to turn the boat and effect the required culture change."" 2017 June 14, Erich Reimer, ""Ed Gillespies Virginia Win Is A Victory For Conservatism,"" The Daily Caller (retrieved 22 Aug 2017): The results were that instead of many voters wanting to turn the boat, they were soothed . . . into supporting Gillespies message. 2017 August 14, Mark Cohen, ""Macy's And The Department Store Genre Are Not Too Big To Fail,"" Forbes (retrieved 22 Aug 2017): A little over a year ago I assessed the company's troubles and what it must do to turn the boat around.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46347,turn the corner,Verb,To pass the most critical point of some process; to pass out of danger, idiomatic,"2009 February 9, Hope as China's appetite returns, in Melbourne Herald Sun, Australia:POSITIVE signs are starting to emerge in China but economists warn it's too early to tell whether Australia's biggest trading partner is turning the corner.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46349,turn the other cheek,Verb,To accept punishment or injury without retaliating., idiomatic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46350,turn the page,Verb,To move on to new involvements or activities; to make a fresh start, idiomatic,You've been divorced for three years. It's time to turn the page and start looking for somebody else.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46351,turn the page,Verb,Used other than with a figurative or idiomatic meaning: To proceed to the next page in a book.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46352,turn the scale,Verb,To turn to one side a balanced situation, idiomatic,"1919, W. Somerset Maugham, The Moon and Sixpence, ch. 1 Perhaps Charles Strickland's power and originality would scarcely have sufficed to turn the scale if the remarkable mythopoeic faculty of mankind had not brushed aside with impatience a story which disappointed all its craving for the extraordinary.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46353,turn the screw,Verb,"To increase the pressure of a situation 2012 September 15, Amy Lawrence, Arsenal's Gervinho enjoys the joy of six against lowly Southampton, in the Guardian[1]:Arsenal's dominance was reflected in a flurry of goals before half-time three in six minutes: first, Podolski turned the screw with a peach of a free-kick; then Gervinho accelerated on to Mikel Arteta's beautifully crafted pass and beat Davis at his near post with conviction; and finally Southampton's defence unspooled completely when Gervinho broke to release Gibbs, whose return ball cannoned off Nathaniel Clyne for Southampton's second own goal of a sobering afternoon.", idiomatic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46356,turn the tables,Verb,"To reverse a situation, so that the advantage has shifted to the party which was previously disadvantaged", idiomatic,"1822, [Walter Scott], chapter I, in Peveril of the Peak. [...] In Four Volumes, volume II, Edinburgh: Printed for Archibald Constable and Co.; London: Hurst, Robinson, and Co., OCLC 2392685, page 21:Well, the tables are turnedthe times are changed. A peaceful and unoffending man might have expected from a neighbour, now powerful in his turn, such protection when walking in the paths of the law, as all men, subjects of the realm, have a right to expect even from perfect strangers. 1884, Horatio Alger, chapter 30, in Do and Dare:""The tables are turned, my red friend!"" said the hunter, coolly. ""It's your life, not mine, this time!"" 2011 December 21, Helen Pidd, Europeans migrate south as continent drifts deeper into crisis, in the Guardian[1]:Since its conception, the European Union has been a haven for those seeking refuge from war, persecution and poverty in other parts of the world. But as the EU faces what Angela Merkel has called its toughest hour since the second world war, the tables appear to be turning. 2017 August 27, Brandon Nowalk, Game Of Thrones slows down for the longest, and best, episode of the season (newbies), in The Onion AV Club[2]:The execution of Littlefinger is formal, although his trial admittedly gives us ample opportunity to appreciate the tables finally turning on the man who got the ball rolling on all this bloodshed.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46357,turn the tide,Verb,"To make a change, or reversal of general opinion", idiomatic,"2008 March 21, Owen Bowcott, ""The man who captured the human cost of conflict"", The Guardian: Images captured by the photojournalist Philip Jones Griffiths in Vietnam helped turn the tide of public opinion against the war.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46358,turn to,Verb,"To become, to degenerate into", said of objects,"2013 June 8, Obama goes troll-hunting, in The Economist, volume 407, number 8839, page 55:The solitary, lumbering trolls of Scandinavian mythology would sometimes be turned to stone by exposure to sunlight. Barack Obama is hoping that several measures announced on June 4th will have a similarly paralysing effect on their modern incarnation, the patent troll. all things turn to dust; iron turns to rust in the presence of air and water",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
46359,turn to,Verb,To consult for advice or help,,"When I'm in trouble, I turn to my pastor to help me.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
