Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process
82925,subduction,Noun,The process of one tectonic plate moving beneath another and sinking into the mantle at a convergent plate boundary, geology,"2000, Ki-Hong Chang, Sun-Ok Park, Soobum Chang, Upper Mesozoic unconformity-bounded units of Korean Peninsula with Koguryo Magmatic Province, H. Okada, N. J. Mateer (editors), Cretaceous Environments of Asia, Elsevier, page 108, Therefore, both a mantle plume and also the subductions of the oceanic plates may have mutually contributed to create the magmatic zone. 2003, Peter D. Clift, Hans Schouten, Amy E. Draut, A general model for arc-continent collision and subduction polarity reversal from Taiwan and the Irish Caledonides, Robert D. Larter, Philip T. Leat (editors), Intra-oceanic Subduction Systems: Tectonic and Magmatic Processes, The Geological Society, page 91, Evidence for a subduction polarity flip is clear in the Irish Caledonides, where the S-dipping slab beneath the Lough Nafooey arc (Dewey Ryan 1990; Clift Ryan 1994) became a N-dipping subduction zone after the Grampian Orogeny. 2012, Beth Shaw, Active Tectonics of the Hellenic Subduction Zone, Springer, page 61, Earthquakes on the subduction interface itself are low-angle thrusts in the depth range 1545 km, generally reaching a maximum depth of 20 km in the west and 45 km in the centre of the arc, near Crete.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
82926,subduction,Noun,The act of subducting or taking away,,(Can we find and add a quotation of Bishop Hall to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83417,subgridding,Noun,"The use of subgrids 2016, Fadime Bekmambetova, Xinyue Zhang, Piero Triverio, A Dissipative Systems Theory for FDTD with Application to Stability Analysis and Subgridding, in arXiv[1]:As an example of application, we derive a new subgridding method with material traverse, arbitrary grid refinement, and guaranteed stability.", mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83556,subindication,Noun,The act of indicating by signs; a slight indication,,Barrow the subindication and shadowing of heavenly things,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83599,subinoculation,Noun,The act of subinoculating,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83665,subitization,Noun,"The process of, or act of, glancing at a group of a few objects and knowing how many there are without actually counting", psychology,"2008 April 22, Christine Kenneally, When Language Can Hold the Answer, in The New York Times[1]:Monkeys and other animals can compute the exact number of a small set of objects at a glance without explicitly counting. The ability is called subitization.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83708,subject indexing,Noun,"The act of describing a document by index terms to indicate what the document is about or to summarize its content, the index terms often coming from a controlled vocabulary.", information science,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83724,subjectification,Noun,The process of subjectifying,,"2016, William L. Hamilton, Jure Leskovec, Dan Jurafsky, Cultural Shift or Linguistic Drift? Comparing Two Computational Measures of Semantic Change, in arXiv[1]:Words shift in meaning for many reasons, including cultural factors like new technologies and regular linguistic processes like subjectification.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83733,subjection,Noun,The act of bringing something under the control of something else.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83739,subjectivation,Noun,The process of turning subjective,,"1893, Edward Douglas Fawcett, The Riddle of the Universe: Being an Attempt to Determine the First Principles of Metaphysic, Considered as an Inquiry Into the Conditions and Import of Consciousness:The historic interest of the belief is its subjectivation of the source of necessity and the correlated ""loosening,"" as Hume would say, of states of consciousness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83772,subjectivization,Noun,The process of making something subjective rather than objective.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83811,subjugation,Noun,The act of subjugating.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83818,subjunction,Noun,"Act of subjoining, or state of being subjoined.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83832,subjunctivization,Noun,The process of subjunctivizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83959,subletting,Noun,The act of one who sublets.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
83968,sublevation,Noun,The act of raising on high; elevation,,(Can we find and add a quotation of Sir T. More to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
84004,subligation,Noun,The act of binding underneath.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
84047,sublimification,Noun,"The act of making sublime, or state of being made sublime.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
84080,sublineation,Noun,The act of underlining.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
84312,submergence,Noun,The act of submerging or the state of being submerged; submersion.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
